srno,timestamp,log_level,thread_id,group_id,module,message
0,"2025-01-08 00:00:21,154",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
1,"2025-01-08 00:00:21,154",INFO,24,2104,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2104]
2,"2025-01-08 00:00:21,154",DEBUG,24,2104,api/v1/alert/list,Checking user authz
3,"2025-01-08 00:00:21,160",DEBUG,24,2104,api/v1/alert/list,"reading input - payload, query params and path vars"
4,"2025-01-08 00:00:21,161",DEBUG,24,2104,api/v1/alert/list,performing input validation
5,"2025-01-08 00:00:21,167",DEBUG,24,2104,api/v1/alert/list,generating output
6,"2025-01-08 00:00:21,173",INFO,24,2104,api/v1/alert/list,Request END -- [13]
7,"2025-01-08 00:02:58,916",INFO,32,0,runtime,Request received for endpoint: [lcl/api/v1/alert/details/get]
8,"2025-01-08 00:02:58,917",INFO,32,2105,api/v1/alert/details/get,Request START -- [49.43.88.107][lcl/api/v1/alert/details/get][en_US][2105]
9,"2025-01-08 00:02:58,917",DEBUG,32,2105,api/v1/alert/details/get,Checking user authz
10,"2025-01-08 00:02:58,925",DEBUG,32,2105,api/v1/alert/details/get,"reading input - payload, query params and path vars"
11,"2025-01-08 00:02:58,925",WARN,32,2105,api/v1/alert/details/get,Empty scope for ENTITY
12,"2025-01-08 00:02:58,925",DEBUG,32,2105,api/v1/alert/details/get,performing input validation
13,"2025-01-08 00:02:59,081",DEBUG,32,2105,api/v1/alert/details/get,generating output
14,"2025-01-08 00:02:59,094",INFO,32,2105,api/v1/alert/details/get,Request END -- [166]
15,"2025-01-08 00:05:10,323",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/displaystrings/list]
16,"2025-01-08 00:05:10,323",INFO,28,2106,api/v1/displaystrings/list,Request START -- [49.43.88.107][lcl/api/v1/displaystrings/list][en_US][2106]
17,"2025-01-08 00:05:10,323",DEBUG,28,2106,api/v1/displaystrings/list,Checking user authz
18,"2025-01-08 00:05:10,329",DEBUG,28,2106,api/v1/displaystrings/list,"reading input - payload, query params and path vars"
19,"2025-01-08 00:05:10,330",DEBUG,28,2106,api/v1/displaystrings/list,performing input validation
20,"2025-01-08 00:05:10,331",DEBUG,28,2106,api/v1/displaystrings/list,generating output
21,"2025-01-08 00:05:10,336",INFO,28,2106,api/v1/displaystrings/list,Request END -- [8]
22,"2025-01-08 00:45:40,048",INFO,31,0,runtime,Request received for endpoint: [lcl/api/v1/app/list]
23,"2025-01-08 00:45:40,048",INFO,31,2107,api/v1/app/list,Request START -- [49.43.88.107][lcl/api/v1/app/list][en_US][2107]
24,"2025-01-08 00:45:40,048",DEBUG,31,2107,api/v1/app/list,Checking user authz
25,"2025-01-08 00:45:40,049",ERROR,31,2107,api/v1/app/list,Session is invalid!
26,"2025-01-08 00:45:40,054",INFO,31,2107,api/v1/app/list,Request END -- [1]
27,"2025-01-08 00:45:47,367",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/user/authn]
28,"2025-01-08 00:45:47,367",INFO,33,2108,api/v1/user/authn,Request START -- [49.43.88.107][lcl/api/v1/user/authn][en_US][2108]
29,"2025-01-08 00:45:47,367",DEBUG,33,2108,api/v1/user/authn,Checking user authz
30,"2025-01-08 00:45:47,367",DEBUG,33,2108,api/v1/user/authn,"reading input - payload, query params and path vars"
31,"2025-01-08 00:45:47,367",DEBUG,33,2108,api/v1/user/authn,performing input validation
32,"2025-01-08 00:45:47,372",DEBUG,33,2108,api/v1/user/authn,generating output
33,"2025-01-08 00:45:47,376",INFO,33,2108,api/v1/user/authn,Request END -- [5]
34,"2025-01-08 00:45:47,853",INFO,27,0,runtime,Request received for endpoint: [lcl/api/v1/app/list]
35,"2025-01-08 00:45:47,854",INFO,27,2109,api/v1/app/list,Request START -- [49.43.88.107][lcl/api/v1/app/list][en_US][2109]
36,"2025-01-08 00:45:47,854",DEBUG,27,2109,api/v1/app/list,Checking user authz
37,"2025-01-08 00:45:47,862",DEBUG,27,2109,api/v1/app/list,"reading input - payload, query params and path vars"
38,"2025-01-08 00:45:47,862",DEBUG,27,2109,api/v1/app/list,performing input validation
39,"2025-01-08 00:45:47,863",DEBUG,27,2109,api/v1/app/list,generating output
40,"2025-01-08 00:45:47,869",INFO,27,2109,api/v1/app/list,Request END -- [10]
41,"2025-01-08 00:45:48,016",INFO,26,0,runtime,Request received for endpoint: [lcl/api/v1/app/instance/list]
42,"2025-01-08 00:45:48,016",INFO,26,2110,api/v1/app/instance/list,Request START -- [49.43.88.107][lcl/api/v1/app/instance/list][en_US][2110]
43,"2025-01-08 00:45:48,016",DEBUG,26,2110,api/v1/app/instance/list,Checking user authz
44,"2025-01-08 00:45:48,022",DEBUG,26,2110,api/v1/app/instance/list,"reading input - payload, query params and path vars"
45,"2025-01-08 00:45:48,022",DEBUG,26,2110,api/v1/app/instance/list,performing input validation
46,"2025-01-08 00:45:48,023",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
47,"2025-01-08 00:45:48,024",DEBUG,26,2110,api/v1/app/instance/list,generating output
48,"2025-01-08 00:45:48,024",INFO,24,2111,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2111]
49,"2025-01-08 00:45:48,024",DEBUG,24,2111,api/v1/app/health/score/get,Checking user authz
50,"2025-01-08 00:45:48,031",INFO,26,2110,api/v1/app/instance/list,Request END -- [8]
51,"2025-01-08 00:45:48,035",DEBUG,24,2111,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
52,"2025-01-08 00:45:48,035",DEBUG,24,2111,api/v1/app/health/score/get,performing input validation
53,"2025-01-08 00:45:48,737",DEBUG,24,2111,api/v1/app/health/score/get,generating output
54,"2025-01-08 00:45:48,744",INFO,24,2111,api/v1/app/health/score/get,Request END -- [715]
55,"2025-01-08 00:45:53,973",INFO,30,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
56,"2025-01-08 00:45:53,973",INFO,30,2112,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2112]
57,"2025-01-08 00:45:53,973",DEBUG,30,2112,api/v1/app/health/score/get,Checking user authz
58,"2025-01-08 00:45:53,979",DEBUG,30,2112,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
59,"2025-01-08 00:45:53,979",DEBUG,30,2112,api/v1/app/health/score/get,performing input validation
60,"2025-01-08 00:45:54,630",DEBUG,30,2112,api/v1/app/health/score/get,generating output
61,"2025-01-08 00:45:54,642",INFO,30,2112,api/v1/app/health/score/get,Request END -- [659]
62,"2025-01-08 00:45:57,758",INFO,32,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
63,"2025-01-08 00:45:57,758",INFO,32,2113,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2113]
64,"2025-01-08 00:45:57,758",DEBUG,32,2113,api/v1/app/health/score/get,Checking user authz
65,"2025-01-08 00:45:57,763",DEBUG,32,2113,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
66,"2025-01-08 00:45:57,763",DEBUG,32,2113,api/v1/app/health/score/get,performing input validation
67,"2025-01-08 00:45:58,715",DEBUG,32,2113,api/v1/app/health/score/get,generating output
68,"2025-01-08 00:45:58,722",INFO,32,2113,api/v1/app/health/score/get,Request END -- [957]
69,"2025-01-08 00:46:01,353",INFO,29,0,runtime,Request received for endpoint: [lcl/api/v1/app/instance/list]
70,"2025-01-08 00:46:01,353",INFO,29,2114,api/v1/app/instance/list,Request START -- [49.43.88.107][lcl/api/v1/app/instance/list][en_US][2114]
71,"2025-01-08 00:46:01,353",DEBUG,29,2114,api/v1/app/instance/list,Checking user authz
72,"2025-01-08 00:46:01,360",DEBUG,29,2114,api/v1/app/instance/list,"reading input - payload, query params and path vars"
73,"2025-01-08 00:46:01,360",DEBUG,29,2114,api/v1/app/instance/list,performing input validation
74,"2025-01-08 00:46:01,361",DEBUG,29,2114,api/v1/app/instance/list,generating output
75,"2025-01-08 00:46:01,364",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
76,"2025-01-08 00:46:01,364",INFO,28,2115,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2115]
77,"2025-01-08 00:46:01,364",DEBUG,28,2115,api/v1/app/health/score/get,Checking user authz
78,"2025-01-08 00:46:01,366",INFO,29,2114,api/v1/app/instance/list,Request END -- [8]
79,"2025-01-08 00:46:01,369",DEBUG,28,2115,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
80,"2025-01-08 00:46:01,369",DEBUG,28,2115,api/v1/app/health/score/get,performing input validation
81,"2025-01-08 00:46:02,772",DEBUG,28,2115,api/v1/app/health/score/get,generating output
82,"2025-01-08 00:46:02,786",INFO,28,2115,api/v1/app/health/score/get,Request END -- [1409]
83,"2025-01-08 00:46:10,575",INFO,25,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
84,"2025-01-08 00:46:10,575",INFO,25,2116,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2116]
85,"2025-01-08 00:46:10,576",DEBUG,25,2116,api/v1/app/health/score/get,Checking user authz
86,"2025-01-08 00:46:10,581",DEBUG,25,2116,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
87,"2025-01-08 00:46:10,582",DEBUG,25,2116,api/v1/app/health/score/get,performing input validation
88,"2025-01-08 00:46:11,533",DEBUG,25,2116,api/v1/app/health/score/get,generating output
89,"2025-01-08 00:46:11,542",INFO,25,2116,api/v1/app/health/score/get,Request END -- [959]
90,"2025-01-08 00:46:28,238",INFO,31,0,runtime,Request received for endpoint: [lcl/api/v1/app/instance/list]
91,"2025-01-08 00:46:28,238",INFO,31,2117,api/v1/app/instance/list,Request START -- [49.43.88.107][lcl/api/v1/app/instance/list][en_US][2117]
92,"2025-01-08 00:46:28,238",DEBUG,31,2117,api/v1/app/instance/list,Checking user authz
93,"2025-01-08 00:46:28,246",DEBUG,31,2117,api/v1/app/instance/list,"reading input - payload, query params and path vars"
94,"2025-01-08 00:46:28,246",DEBUG,31,2117,api/v1/app/instance/list,performing input validation
95,"2025-01-08 00:46:28,248",DEBUG,31,2117,api/v1/app/instance/list,generating output
96,"2025-01-08 00:46:28,250",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/app/list]
97,"2025-01-08 00:46:28,250",INFO,33,2118,api/v1/app/list,Request START -- [49.43.88.107][lcl/api/v1/app/list][en_US][2118]
98,"2025-01-08 00:46:28,251",DEBUG,33,2118,api/v1/app/list,Checking user authz
99,"2025-01-08 00:46:28,253",INFO,31,2117,api/v1/app/instance/list,Request END -- [10]
100,"2025-01-08 00:46:28,256",DEBUG,33,2118,api/v1/app/list,"reading input - payload, query params and path vars"
101,"2025-01-08 00:46:28,256",DEBUG,33,2118,api/v1/app/list,performing input validation
102,"2025-01-08 00:46:28,257",DEBUG,33,2118,api/v1/app/list,generating output
103,"2025-01-08 00:46:28,261",INFO,33,2118,api/v1/app/list,Request END -- [7]
104,"2025-01-08 00:46:28,264",INFO,27,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
105,"2025-01-08 00:46:28,264",INFO,27,2119,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2119]
106,"2025-01-08 00:46:28,264",DEBUG,27,2119,api/v1/app/health/score/get,Checking user authz
107,"2025-01-08 00:46:28,274",DEBUG,27,2119,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
108,"2025-01-08 00:46:28,274",DEBUG,27,2119,api/v1/app/health/score/get,performing input validation
109,"2025-01-08 00:46:28,408",INFO,26,0,runtime,Request received for endpoint: [lcl/api/v1/app/health/score/get]
110,"2025-01-08 00:46:28,408",INFO,26,2120,api/v1/app/health/score/get,Request START -- [49.43.88.107][lcl/api/v1/app/health/score/get][en_US][2120]
111,"2025-01-08 00:46:28,408",DEBUG,26,2120,api/v1/app/health/score/get,Checking user authz
112,"2025-01-08 00:46:28,415",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/app/instance/list]
113,"2025-01-08 00:46:28,415",INFO,24,2121,api/v1/app/instance/list,Request START -- [49.43.88.107][lcl/api/v1/app/instance/list][en_US][2121]
114,"2025-01-08 00:46:28,415",DEBUG,24,2121,api/v1/app/instance/list,Checking user authz
115,"2025-01-08 00:46:28,416",DEBUG,26,2120,api/v1/app/health/score/get,"reading input - payload, query params and path vars"
116,"2025-01-08 00:46:28,416",DEBUG,26,2120,api/v1/app/health/score/get,performing input validation
117,"2025-01-08 00:46:28,433",DEBUG,24,2121,api/v1/app/instance/list,"reading input - payload, query params and path vars"
118,"2025-01-08 00:46:28,434",DEBUG,24,2121,api/v1/app/instance/list,performing input validation
119,"2025-01-08 00:46:28,440",DEBUG,24,2121,api/v1/app/instance/list,generating output
120,"2025-01-08 00:46:28,468",INFO,24,2121,api/v1/app/instance/list,Request END -- [25]
121,"2025-01-08 00:46:29,977",DEBUG,27,2119,api/v1/app/health/score/get,generating output
122,"2025-01-08 00:46:29,985",INFO,27,2119,api/v1/app/health/score/get,Request END -- [1714]
123,"2025-01-08 00:46:30,069",DEBUG,26,2120,api/v1/app/health/score/get,generating output
124,"2025-01-08 00:46:30,076",INFO,26,2120,api/v1/app/health/score/get,Request END -- [1662]
125,"2025-01-08 02:41:22,860",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
126,"2025-01-08 02:41:22,861",ERROR,28,0,runtime,Request Not Supported
127,"2025-01-08 02:41:22,865",INFO,28,0,runtime,Request END -- [1]
128,"2025-01-08 02:41:25,092",INFO,25,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
129,"2025-01-08 02:41:25,092",ERROR,25,0,runtime,Request Not Supported
130,"2025-01-08 02:41:25,097",INFO,25,0,runtime,Request END -- [0]
131,"2025-01-08 02:41:28,457",INFO,31,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
132,"2025-01-08 02:41:28,457",ERROR,31,0,runtime,Request Not Supported
133,"2025-01-08 02:41:28,462",INFO,31,0,runtime,Request END -- [0]
134,"2025-01-08 02:42:13,793",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
135,"2025-01-08 02:42:13,793",ERROR,33,0,runtime,Request Not Supported
136,"2025-01-08 02:42:13,798",INFO,33,0,runtime,Request END -- [1]
137,"2025-01-08 02:47:27,559",INFO,26,0,runtime,Request received for endpoint: [lcl/api/v1/alert/listentityID=0]
138,"2025-01-08 02:47:27,559",ERROR,26,0,runtime,Request Not Supported
139,"2025-01-08 02:47:27,564",INFO,26,0,runtime,Request END -- [0]
140,"2025-01-08 02:47:31,554",INFO,30,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
141,"2025-01-08 02:47:31,555",ERROR,30,0,runtime,Request Not Supported
142,"2025-01-08 02:47:31,559",INFO,30,0,runtime,Request END -- [1]
143,"2025-01-08 02:47:34,571",INFO,32,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
144,"2025-01-08 02:47:34,572",ERROR,32,0,runtime,Request Not Supported
145,"2025-01-08 02:47:34,577",INFO,32,0,runtime,Request END -- [1]
146,"2025-01-08 02:47:41,605",INFO,29,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
147,"2025-01-08 02:47:41,605",ERROR,29,0,runtime,Request Not Supported
148,"2025-01-08 02:47:41,609",INFO,29,0,runtime,Request END -- [1]
149,"2025-01-08 02:48:15,548",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
150,"2025-01-08 02:48:15,548",ERROR,28,0,runtime,Request Not Supported
151,"2025-01-08 02:48:15,553",INFO,28,0,runtime,Request END -- [0]
152,"2025-01-08 02:48:19,547",INFO,25,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
153,"2025-01-08 02:48:19,547",ERROR,25,0,runtime,Request Not Supported
154,"2025-01-08 02:48:19,552",INFO,25,0,runtime,Request END -- [0]
155,"2025-01-08 02:48:26,572",INFO,31,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
156,"2025-01-08 02:48:26,572",ERROR,31,0,runtime,Request Not Supported
157,"2025-01-08 02:48:26,577",INFO,31,0,runtime,Request END -- [0]
158,"2025-01-08 02:48:32,549",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
159,"2025-01-08 02:48:32,549",ERROR,33,0,runtime,Request Not Supported
160,"2025-01-08 02:48:32,554",INFO,33,0,runtime,Request END -- [0]
161,"2025-01-08 02:48:58,551",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
162,"2025-01-08 02:48:58,551",ERROR,24,0,runtime,Request Not Supported
163,"2025-01-08 02:48:58,556",INFO,24,0,runtime,Request END -- [0]
164,"2025-01-08 02:49:00,542",INFO,27,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
165,"2025-01-08 02:49:00,542",ERROR,27,0,runtime,Request Not Supported
166,"2025-01-08 02:49:00,547",INFO,27,0,runtime,Request END -- [0]
167,"2025-01-08 02:49:05,543",INFO,26,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
168,"2025-01-08 02:49:05,543",ERROR,26,0,runtime,Request Not Supported
169,"2025-01-08 02:49:05,547",INFO,26,0,runtime,Request END -- [0]
170,"2025-01-08 02:49:14,556",INFO,30,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
171,"2025-01-08 02:49:14,556",ERROR,30,0,runtime,Request Not Supported
172,"2025-01-08 02:49:14,560",INFO,30,0,runtime,Request END -- [1]
173,"2025-01-08 02:49:16,530",INFO,32,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
174,"2025-01-08 02:49:16,530",ERROR,32,0,runtime,Request Not Supported
175,"2025-01-08 02:49:16,535",INFO,32,0,runtime,Request END -- [0]
176,"2025-01-08 02:49:22,555",INFO,29,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
177,"2025-01-08 02:49:22,555",ERROR,29,0,runtime,Request Not Supported
178,"2025-01-08 02:49:22,559",INFO,29,0,runtime,Request END -- [0]
179,"2025-01-08 02:49:24,532",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
180,"2025-01-08 02:49:24,532",ERROR,28,0,runtime,Request Not Supported
181,"2025-01-08 02:49:24,537",INFO,28,0,runtime,Request END -- [0]
182,"2025-01-08 02:49:31,563",INFO,25,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
183,"2025-01-08 02:49:31,563",ERROR,25,0,runtime,Request Not Supported
184,"2025-01-08 02:49:31,568",INFO,25,0,runtime,Request END -- [0]
185,"2025-01-08 02:49:35,535",INFO,31,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
186,"2025-01-08 02:49:35,535",ERROR,31,0,runtime,Request Not Supported
187,"2025-01-08 02:49:35,539",INFO,31,0,runtime,Request END -- [1]
188,"2025-01-08 02:49:39,556",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
189,"2025-01-08 02:49:39,556",ERROR,33,0,runtime,Request Not Supported
190,"2025-01-08 02:49:39,561",INFO,33,0,runtime,Request END -- [1]
191,"2025-01-08 02:49:40,539",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
192,"2025-01-08 02:49:40,540",ERROR,24,0,runtime,Request Not Supported
193,"2025-01-08 02:49:40,549",INFO,24,0,runtime,Request END -- [1]
194,"2025-01-08 02:50:49,543",INFO,30,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
195,"2025-01-08 02:50:49,544",ERROR,30,0,runtime,Request Not Supported
196,"2025-01-08 02:50:49,548",INFO,30,0,runtime,Request END -- [1]
197,"2025-01-08 02:51:32,010",INFO,32,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
198,"2025-01-08 02:51:32,011",ERROR,32,0,runtime,Request Not Supported
199,"2025-01-08 02:51:32,015",INFO,32,0,runtime,Request END -- [1]
200,"2025-01-08 02:51:35,543",INFO,29,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
201,"2025-01-08 02:51:35,543",ERROR,29,0,runtime,Request Not Supported
202,"2025-01-08 02:51:35,548",INFO,29,0,runtime,Request END -- [1]
203,"2025-01-08 02:51:39,586",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
204,"2025-01-08 02:51:39,587",ERROR,28,0,runtime,Request Not Supported
205,"2025-01-08 02:51:39,591",INFO,28,0,runtime,Request END -- [1]
206,"2025-01-08 02:51:48,535",INFO,25,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
207,"2025-01-08 02:51:48,535",ERROR,25,0,runtime,Request Not Supported
208,"2025-01-08 02:51:48,540",INFO,25,0,runtime,Request END -- [0]
209,"2025-01-08 02:52:39,566",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
210,"2025-01-08 02:52:39,566",INFO,33,2150,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2150]
211,"2025-01-08 02:52:39,567",DEBUG,33,2150,api/v1/alert/list,Checking user authz
212,"2025-01-08 02:52:39,568",ERROR,33,2150,api/v1/alert/list,Session is invalid!
213,"2025-01-08 02:52:39,572",INFO,33,2150,api/v1/alert/list,Request END -- [2]
214,"2025-01-08 02:53:14,425",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/user/authn]
215,"2025-01-08 02:53:14,425",INFO,24,2151,api/v1/user/authn,Request START -- [49.43.88.107][lcl/api/v1/user/authn][en_US][2151]
216,"2025-01-08 02:53:14,425",DEBUG,24,2151,api/v1/user/authn,Checking user authz
217,"2025-01-08 02:53:14,425",DEBUG,24,2151,api/v1/user/authn,"reading input - payload, query params and path vars"
218,"2025-01-08 02:53:14,425",DEBUG,24,2151,api/v1/user/authn,performing input validation
219,"2025-01-08 02:53:14,438",DEBUG,24,2151,api/v1/user/authn,generating output
220,"2025-01-08 02:53:14,442",INFO,24,2151,api/v1/user/authn,Request END -- [13]
221,"2025-01-08 02:53:15,288",INFO,27,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
222,"2025-01-08 02:53:15,288",INFO,27,2152,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2152]
223,"2025-01-08 02:53:15,289",DEBUG,27,2152,api/v1/alert/list,Checking user authz
224,"2025-01-08 02:53:15,295",DEBUG,27,2152,api/v1/alert/list,"reading input - payload, query params and path vars"
225,"2025-01-08 02:53:15,295",DEBUG,27,2152,api/v1/alert/list,performing input validation
226,"2025-01-08 02:53:15,301",DEBUG,27,2152,api/v1/alert/list,generating output
227,"2025-01-08 02:53:15,308",INFO,27,2152,api/v1/alert/list,Request END -- [13]
228,"2025-01-08 03:00:19,326",INFO,32,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
229,"2025-01-08 03:00:19,326",INFO,32,2153,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2153]
230,"2025-01-08 03:00:19,326",DEBUG,32,2153,api/v1/alert/list,Checking user authz
231,"2025-01-08 03:00:19,332",DEBUG,32,2153,api/v1/alert/list,"reading input - payload, query params and path vars"
232,"2025-01-08 03:00:19,332",DEBUG,32,2153,api/v1/alert/list,performing input validation
233,"2025-01-08 03:00:19,337",DEBUG,32,2153,api/v1/alert/list,generating output
234,"2025-01-08 03:00:19,343",INFO,32,2153,api/v1/alert/list,Request END -- [12]
235,"2025-01-08 03:00:20,438",INFO,29,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
236,"2025-01-08 03:00:20,438",INFO,29,2154,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2154]
237,"2025-01-08 03:00:20,438",DEBUG,29,2154,api/v1/alert/list,Checking user authz
238,"2025-01-08 03:00:20,443",DEBUG,29,2154,api/v1/alert/list,"reading input - payload, query params and path vars"
239,"2025-01-08 03:00:20,444",DEBUG,29,2154,api/v1/alert/list,performing input validation
240,"2025-01-08 03:00:20,448",DEBUG,29,2154,api/v1/alert/list,generating output
241,"2025-01-08 03:00:20,454",INFO,29,2154,api/v1/alert/list,Request END -- [10]
242,"2025-01-08 03:00:24,558",INFO,28,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
243,"2025-01-08 03:00:24,558",INFO,28,2155,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2155]
244,"2025-01-08 03:00:24,558",DEBUG,28,2155,api/v1/alert/list,Checking user authz
245,"2025-01-08 03:00:24,565",DEBUG,28,2155,api/v1/alert/list,"reading input - payload, query params and path vars"
246,"2025-01-08 03:00:24,565",DEBUG,28,2155,api/v1/alert/list,performing input validation
247,"2025-01-08 03:00:24,570",DEBUG,28,2155,api/v1/alert/list,generating output
248,"2025-01-08 03:00:24,577",INFO,28,2155,api/v1/alert/list,Request END -- [12]
249,"2025-01-08 03:00:28,525",INFO,25,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
250,"2025-01-08 03:00:28,525",INFO,25,2156,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2156]
251,"2025-01-08 03:00:28,525",DEBUG,25,2156,api/v1/alert/list,Checking user authz
252,"2025-01-08 03:00:28,532",DEBUG,25,2156,api/v1/alert/list,"reading input - payload, query params and path vars"
253,"2025-01-08 03:00:28,532",DEBUG,25,2156,api/v1/alert/list,performing input validation
254,"2025-01-08 03:00:28,536",DEBUG,25,2156,api/v1/alert/list,generating output
255,"2025-01-08 03:00:28,543",INFO,25,2156,api/v1/alert/list,Request END -- [12]
256,"2025-01-08 03:00:31,186",INFO,31,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
257,"2025-01-08 03:00:31,186",INFO,31,2157,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2157]
258,"2025-01-08 03:00:31,187",DEBUG,31,2157,api/v1/alert/list,Checking user authz
259,"2025-01-08 03:00:31,202",DEBUG,31,2157,api/v1/alert/list,"reading input - payload, query params and path vars"
260,"2025-01-08 03:00:31,202",DEBUG,31,2157,api/v1/alert/list,performing input validation
261,"2025-01-08 03:00:31,206",DEBUG,31,2157,api/v1/alert/list,generating output
262,"2025-01-08 03:00:31,216",INFO,31,2157,api/v1/alert/list,Request END -- [21]
263,"2025-01-08 03:00:33,386",INFO,33,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
264,"2025-01-08 03:00:33,386",INFO,33,2158,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2158]
265,"2025-01-08 03:00:33,386",DEBUG,33,2158,api/v1/alert/list,Checking user authz
266,"2025-01-08 03:00:33,392",DEBUG,33,2158,api/v1/alert/list,"reading input - payload, query params and path vars"
267,"2025-01-08 03:00:33,392",DEBUG,33,2158,api/v1/alert/list,performing input validation
268,"2025-01-08 03:00:33,395",DEBUG,33,2158,api/v1/alert/list,generating output
269,"2025-01-08 03:00:33,402",INFO,33,2158,api/v1/alert/list,Request END -- [10]
270,"2025-01-08 03:00:36,985",INFO,24,0,runtime,Request received for endpoint: [lcl/api/v1/alert/list]
271,"2025-01-08 03:00:36,985",INFO,24,2159,api/v1/alert/list,Request START -- [49.43.88.107][lcl/api/v1/alert/list][en_US][2159]
272,"2025-01-08 03:00:36,985",DEBUG,24,2159,api/v1/alert/list,Checking user authz
273,"2025-01-08 03:00:36,991",DEBUG,24,2159,api/v1/alert/list,"reading input - payload, query params and path vars"
274,"2025-01-08 03:00:36,991",DEBUG,24,2159,api/v1/alert/list,performing input validation
275,"2025-01-08 03:00:36,995",DEBUG,24,2159,api/v1/alert/list,generating output
